mileage,Age,stroke_values,Light Type,price
50000,12,4 stroke,Double Light,750000
45000,12,4 stroke,Double Light,600000
100000,12,4 stroke,Double Light,760000
32154,12,4 stroke,Double Light,795000
42000,12,4 stroke,Double Light,990000
65300,12,4 stroke,Double Light,575000
45000,12,4 stroke,Double Light,810000
45000,12,4 stroke,Double Light,760000
64000,12,4 stroke,Double Light,900000
65412,12,4 stroke,Double Light,825000
85622,12,4 stroke,Double Light,855000
83475,12,4 stroke,Double Light,690000
32132,12,4 stroke,Double Light,825000
32123,12,4 stroke,Double Light,820000
56562,12,4 stroke,Double Light,825000
32154,12,4 stroke,Double Light,720000
89000,12,4 stroke,Double Light,660000
50000,12,4 stroke,Double Light,800000
54000,12,4 stroke,Double Light,755000
60000,12,4 stroke,Double Light,860000
32134,12,4 stroke,Double Light,810000
17756,12,4 stroke,Double Light,750000
42568,12,4 stroke,Double Light,710000
65000,12,4 stroke,Double Light,800000
48000,12,4 stroke,Double Light,790000
66312,12,4 stroke,Double Light,760000
40000,12,4 stroke,Double Light,800000
55600,12,4 stroke,Double Light,800000
52818,12,4 stroke,Double Light,760000
65421,12,4 stroke,Double Light,830000
45000,12,4 stroke,Double Light,775000
87300,12,4 stroke,Double Light,885000
52360,12,4 stroke,Double Light,885000
44440,12,4 stroke,Double Light,875000
65000,12,4 stroke,Double Light,800000
44440,12,4 stroke,Double Light,865000
65700,12,4 stroke,Double Light,790000
68000,12,4 stroke,Double Light,780000
43000,12,4 stroke,Double Light,840000
85000,12,4 stroke,Double Light,720000
50000,12,4 stroke,Double Light,690000
60000,12,4 stroke,Double Light,780000
40000,12,4 stroke,Double Light,775000
64200,12,4 stroke,Double Light,957000
100000,12,4 stroke,Double Light,850000
24150,12,4 stroke,Double Light,780000
90000,12,4 stroke,Double Light,750000
88000,12,4 stroke,Double Light,775000
83900,12,4 stroke,Double Light,850000
23152,12,4 stroke,Double Light,780000
85642,12,4 stroke,Double Light,760000
25000,12,4 stroke,Double Light,730000
25000,12,4 stroke,Double Light,770000
52688,12,4 stroke,Double Light,760000
25000,12,4 stroke,Double Light,795000
25000,12,4 stroke,Double Light,695000
25000,12,4 stroke,Double Light,760000
25000,12,4 stroke,Double Light,800000
85000,12,4 stroke,Double Light,680000
100000,12,4 stroke,Double Light,700000
44331,12,4 stroke,Double Light,650000
50000,12,4 stroke,Double Light,815000
32500,12,4 stroke,Double Light,790000
20000,12,4 stroke,Double Light,800000
65000,12,4 stroke,Double Light,840000
44313,12,4 stroke,Double Light,800000
29000,12,4 stroke,Double Light,785000
44341,12,4 stroke,Double Light,790000
35000,12,4 stroke,Double Light,850000
58104,12,4 stroke,Double Light,750000
50000,12,4 stroke,Double Light,838000
45000,12,4 stroke,Double Light,850000
35000,12,4 stroke,Double Light,750000
43431,12,4 stroke,Double Light,790000
44331,12,4 stroke,Double Light,775000
24423,12,4 stroke,Double Light,690000
12345,12,4 stroke,Double Light,690000
3544,12,4 stroke,Double Light,690000
43500,12,4 stroke,Double Light,750000
50000,12,4 stroke,Double Light,850000
51374,12,4 stroke,Double Light,795000
35000,12,4 stroke,Double Light,850000
45000,12,4 stroke,Double Light,710000
48000,12,4 stroke,Double Light,790000
32152,12,4 stroke,Double Light,600000
45000,12,4 stroke,Double Light,780000
20000,12,4 stroke,Double Light,890000
44251,12,4 stroke,Double Light,840000
40000,12,4 stroke,Double Light,675000
35000,12,4 stroke,Double Light,870000
54000,12,4 stroke,Double Light,895000
52688,12,4 stroke,Double Light,720000
53450,12,4 stroke,Double Light,750000
32152,12,4 stroke,Double Light,720000
45988,12,4 stroke,Double Light,625000
32570,12,4 stroke,Double Light,800000
50000,12,4 stroke,Double Light,825000
15000,12,4 stroke,Double Light,840000
25000,12,4 stroke,Double Light,825000
25000,12,4 stroke,Double Light,695000
25000,12,4 stroke,Double Light,695000
38000,12,4 stroke,Double Light,775000
55000,12,4 stroke,Double Light,680000
38000,12,4 stroke,Double Light,740000
25000,12,4 stroke,Double Light,760000
25000,12,4 stroke,Double Light,800000
25000,12,4 stroke,Double Light,695000
100000,12,4 stroke,Double Light,725000
21588,12,4 stroke,Double Light,785000
50000,12,4 stroke,Double Light,740000
35000,12,4 stroke,Double Light,750000
35000,12,4 stroke,Double Light,750000
20000,12,4 stroke,Double Light,775000
52000,12,4 stroke,Double Light,800000
89000,12,4 stroke,Double Light,900000
49000,12,4 stroke,Double Light,890000
80000,12,4 stroke,Double Light,825000
65000,12,4 stroke,Double Light,780000
65000,12,4 stroke,Double Light,780000
68000,12,4 stroke,Double Light,930000
60000,12,4 stroke,Double Light,730000
60000,12,4 stroke,Double Light,730000
65000,12,4 stroke,Double Light,760000
56000,12,4 stroke,Double Light,770000
80000,12,4 stroke,Double Light,780000
76000,12,4 stroke,Double Light,850000
57000,12,4 stroke,Double Light,750000
27630,12,4 stroke,Double Light,780000
52487,12,4 stroke,Double Light,840000
55000,12,4 stroke,Double Light,750000
56700,12,4 stroke,Double Light,775000
57623,12,4 stroke,Double Light,645000
48000,12,4 stroke,Double Light,855000
76548,12,4 stroke,Double Light,795000
50000,12,4 stroke,Double Light,720000
40000,12,4 stroke,Double Light,720000
50000,12,4 stroke,Double Light,800000
25000,12,4 stroke,Double Light,685000
50000,12,4 stroke,Double Light,740000
12345,12,4 stroke,Double Light,610000
12345,12,4 stroke,Double Light,700000
12345,12,4 stroke,Double Light,650000
68000,12,4 stroke,Double Light,800000
12345,12,4 stroke,Double Light,570000
65000,12,4 stroke,Double Light,810000
57326,12,4 stroke,Double Light,800000
75000,12,4 stroke,Double Light,820000
60000,12,4 stroke,Double Light,660000
38000,12,4 stroke,Double Light,750000
12345,12,4 stroke,Double Light,550000
50000,12,4 stroke,Double Light,750000
50000,12,4 stroke,Double Light,740000
65000,12,4 stroke,Double Light,740000
21848,12,4 stroke,Double Light,890000
52445,12,4 stroke,Double Light,890000
12345,12,4 stroke,Double Light,580000
12345,12,4 stroke,Double Light,585000
12345,12,4 stroke,Double Light,560000
50000,12,4 stroke,Double Light,685000
77000,12,4 stroke,Double Light,790000
20000,12,4 stroke,Double Light,980000
32152,12,4 stroke,Double Light,1000000
60000,12,4 stroke,Double Light,800000
32152,12,4 stroke,Double Light,585000
78000,12,4 stroke,Double Light,850000
74512,12,4 stroke,Double Light,980000
60000,12,4 stroke,Double Light,830000
50000,12,4 stroke,Double Light,680000
60000,12,4 stroke,Double Light,850000
60000,12,4 stroke,Double Light,810000
48000,12,4 stroke,Double Light,832000
44431,12,4 stroke,Double Light,770000
85612,12,4 stroke,Double Light,765000
50000,12,4 stroke,Double Light,765000
35000,12,4 stroke,Double Light,830000
18487,12,4 stroke,Double Light,830000
67000,12,4 stroke,Double Light,735000
25000,12,4 stroke,Double Light,810000
74214,12,4 stroke,Double Light,830000
21455,12,4 stroke,Double Light,695000
18000,12,4 stroke,Double Light,835000
51445,12,4 stroke,Double Light,830000
45000,12,4 stroke,Double Light,860000
96000,12,4 stroke,Double Light,950000
65000,12,4 stroke,Double Light,850000
22500,12,4 stroke,Double Light,985000
45000,12,4 stroke,Double Light,850000
50000,12,4 stroke,Double Light,760000
35000,12,4 stroke,Double Light,850000
40000,12,4 stroke,Double Light,850000
45000,12,4 stroke,Double Light,730000
56562,12,4 stroke,Double Light,730000
44440,12,4 stroke,Double Light,865000
44440,12,4 stroke,Double Light,875000
55000,12,4 stroke,Double Light,950000
75326,12,4 stroke,Double Light,750000
50000,12,4 stroke,Double Light,550000
50000,12,4 stroke,Double Light,575000
62000,12,4 stroke,Double Light,750000
50000,12,4 stroke,Double Light,745000
80000,12,4 stroke,Double Light,725000
42000,12,4 stroke,Double Light,700000
20000,12,4 stroke,Double Light,765009
36661,12,4 stroke,Double Light,750000
67500,12,4 stroke,Double Light,860000
50000,12,4 stroke,Double Light,730000
35000,12,4 stroke,Double Light,780000
37000,12,4 stroke,Double Light,800000
23300,12,4 stroke,Double Light,785000
21848,12,4 stroke,Double Light,840000
50000,12,4 stroke,Double Light,790000
23456,12,4 stroke,Double Light,880000
29000,12,4 stroke,Double Light,780000
34000,12,4 stroke,Double Light,850000
65651,12,4 stroke,Double Light,750000
89000,12,4 stroke,Double Light,825000
85562,12,4 stroke,Double Light,740000
74513,12,4 stroke,Double Light,760000
20000,12,4 stroke,Double Light,750000
25000,12,4 stroke,Double Light,800000
45453,12,4 stroke,Double Light,795000
54435,12,4 stroke,Double Light,840000
78451,12,4 stroke,Double Light,830000
12345,12,4 stroke,Double Light,640000
50000,12,4 stroke,Double Light,820000
25000,12,4 stroke,Double Light,780000
85212,12,4 stroke,Double Light,800000
56561,12,4 stroke,Double Light,750000
73000,12,4 stroke,Double Light,800000
20000,12,4 stroke,Double Light,740000
20000,12,4 stroke,Double Light,778000
20000,12,4 stroke,Double Light,768000
20000,12,4 stroke,Double Light,710000
45000,12,4 stroke,Double Light,720000
30000,12,4 stroke,Double Light,840000
59000,12,4 stroke,Double Light,750000
45652,12,4 stroke,Double Light,750000
65000,12,4 stroke,Double Light,750000
65000,12,4 stroke,Double Light,700000
65900,12,4 stroke,Double Light,725000
56844,12,4 stroke,Double Light,690000
56000,12,4 stroke,Double Light,750000
50000,12,4 stroke,Double Light,800000
74512,12,4 stroke,Double Light,780000
38000,12,4 stroke,Double Light,960000
47900,12,4 stroke,Double Light,900000
45000,12,4 stroke,Double Light,725000
98000,12,4 stroke,Double Light,890000
18900,12,4 stroke,Double Light,825000
45000,12,4 stroke,Double Light,750000
70000,12,4 stroke,Double Light,820000
25000,12,4 stroke,Double Light,700000
68000,12,4 stroke,Double Light,800000
53353,12,4 stroke,Double Light,780000
43342,12,4 stroke,Double Light,725000
44334,12,4 stroke,Double Light,780000
54342,12,4 stroke,Double Light,780000
53543,12,4 stroke,Double Light,725000
10000,12,4 stroke,Double Light,945000
53421,12,4 stroke,Double Light,720000
69000,12,4 stroke,Double Light,850000
60660,12,4 stroke,Double Light,880000
7100,12,4 stroke,Double Light,845000
67800,12,4 stroke,Double Light,750000
50000,12,4 stroke,Double Light,725000
50000,12,4 stroke,Double Light,820000
53000,12,4 stroke,Double Light,795000
53000,12,4 stroke,Double Light,775000
65000,12,4 stroke,Double Light,840000
74512,12,4 stroke,Double Light,780000
60000,12,4 stroke,Double Light,875000
50000,12,4 stroke,Double Light,645000
75000,12,4 stroke,Double Light,735000
89000,12,4 stroke,Double Light,1000000
25000,12,4 stroke,Double Light,820000
35000,12,4 stroke,Double Light,750000
14568,12,4 stroke,Double Light,780000
96000,12,4 stroke,Double Light,715000
65000,12,4 stroke,Double Light,620000
20000,12,4 stroke,Double Light,855000
89000,12,4 stroke,Double Light,770000
63500,12,4 stroke,Double Light,765000
65554,12,4 stroke,Double Light,790000
52365,12,4 stroke,Double Light,645000
42569,12,4 stroke,Double Light,860000
80870,12,4 stroke,Double Light,710000
42569,12,4 stroke,Double Light,770000
40000,12,4 stroke,Double Light,850000
45000,12,4 stroke,Double Light,850000
65000,12,4 stroke,Double Light,775000
50000,12,4 stroke,Double Light,760000
38000,12,4 stroke,Double Light,775000
40000,12,4 stroke,Double Light,860000
40000,12,4 stroke,Double Light,865000
32114,12,4 stroke,Double Light,795000
40000,12,4 stroke,Double Light,730000
32134,12,4 stroke,Double Light,820000
55000,12,4 stroke,Double Light,725000
45000,12,4 stroke,Double Light,770000
28000,12,4 stroke,Double Light,820000
45000,12,4 stroke,Double Light,810000
45000,12,4 stroke,Double Light,820000
60000,12,4 stroke,Double Light,850000
22600,12,4 stroke,Double Light,821000
80000,12,4 stroke,Double Light,750000
66000,12,4 stroke,Double Light,750000
32154,12,4 stroke,Double Light,750000
44313,12,4 stroke,Double Light,780000
85000,12,4 stroke,Double Light,790000
53000,12,4 stroke,Double Light,780000
55000,12,4 stroke,Double Light,780000
65000,12,4 stroke,Double Light,785000
32152,12,4 stroke,Double Light,875000
40000,12,4 stroke,Double Light,795000
45000,12,4 stroke,Double Light,875000
14000,12,4 stroke,Double Light,975000
45000,12,4 stroke,Double Light,730000
50000,12,4 stroke,Double Light,730000
80000,12,4 stroke,Double Light,890000
87000,12,4 stroke,Double Light,790000
70000,12,4 stroke,Double Light,750000
30000,12,4 stroke,Double Light,690000
110000,12,4 stroke,Double Light,758000
35700,12,4 stroke,Double Light,730000
54000,12,4 stroke,Double Light,850000
55000,12,4 stroke,Double Light,695000
29500,12,4 stroke,Double Light,690000
52666,12,4 stroke,Double Light,725000
10000,12,4 stroke,Double Light,830000
58000,12,4 stroke,Double Light,765000
35000,12,4 stroke,Double Light,785000
45000,12,4 stroke,Double Light,765000
21588,12,4 stroke,Double Light,750000
35000,12,4 stroke,Double Light,775000
73000,12,4 stroke,Double Light,785000
63000,12,4 stroke,Double Light,840000
55000,12,4 stroke,Double Light,730000
65000,12,4 stroke,Double Light,810000
65000,11,4 stroke,Double Light,920000
32152,11,4 stroke,Double Light,760000
78451,11,4 stroke,Double Light,850000
63524,11,4 stroke,Double Light,700000
22800,11,4 stroke,Double Light,875000
31000,11,4 stroke,Double Light,950000
35000,11,4 stroke,Double Light,1050000
56200,11,4 stroke,Double Light,865000
32152,11,4 stroke,Double Light,800000
67000,11,4 stroke,Double Light,875000
56000,11,4 stroke,Double Light,780000
68250,11,4 stroke,Double Light,900000
55000,11,4 stroke,Double Light,900000
60000,11,4 stroke,Double Light,830000
45600,11,4 stroke,Double Light,840000
114580,11,4 stroke,Double Light,1050000
63004,11,4 stroke,Double Light,973365
36458,11,4 stroke,Double Light,860000
45000,11,4 stroke,Double Light,750000
45380,11,4 stroke,Double Light,750000
50000,11,4 stroke,Double Light,625000
75213,11,4 stroke,Double Light,850000
74512,11,4 stroke,Double Light,850000
65841,11,4 stroke,Double Light,850000
50000,11,4 stroke,Double Light,850000
35621,11,4 stroke,Double Light,810000
68523,11,4 stroke,Double Light,860000
25000,11,4 stroke,Double Light,810000
25000,11,4 stroke,Double Light,890000
54842,11,4 stroke,Double Light,950000
58000,11,4 stroke,Double Light,750000
54820,11,4 stroke,Double Light,875000
32151,11,4 stroke,Double Light,850000
60000,11,4 stroke,Double Light,780000
57000,11,4 stroke,Double Light,925000
34244,11,4 stroke,Double Light,950000
38000,11,4 stroke,Double Light,810000
25000,11,4 stroke,Double Light,750000
53342,11,4 stroke,Double Light,840000
68000,11,4 stroke,Double Light,720000
35000,11,4 stroke,Double Light,800000
54846,11,4 stroke,Double Light,790000
35000,11,4 stroke,Double Light,780000
67000,11,4 stroke,Double Light,760000
56000,11,4 stroke,Double Light,790000
44431,11,4 stroke,Double Light,700000
45000,11,4 stroke,Double Light,850000
50000,11,4 stroke,Double Light,775000
45000,11,4 stroke,Double Light,1000000
45000,11,4 stroke,Double Light,850000
45120,11,4 stroke,Double Light,785000
75000,11,4 stroke,Double Light,770000
45800,11,4 stroke,Double Light,780000
95000,11,4 stroke,Double Light,820000
45000,11,4 stroke,Double Light,870000
40000,11,4 stroke,Double Light,970000
40000,11,4 stroke,Double Light,930000
40000,11,4 stroke,Double Light,825000
45000,11,4 stroke,Double Light,775000
70000,11,4 stroke,Double Light,830000
45000,11,4 stroke,Double Light,860000
70000,11,4 stroke,Double Light,785000
52834,11,4 stroke,Double Light,840000
88000,11,4 stroke,Double Light,780000
44331,11,4 stroke,Double Light,800000
36000,11,4 stroke,Double Light,900000
17000,11,4 stroke,Double Light,1020000
37000,11,4 stroke,Double Light,745000
56000,11,4 stroke,Double Light,875000
45000,11,4 stroke,Double Light,750000
45864,11,4 stroke,Double Light,740000
37600,11,4 stroke,Double Light,850000
25463,11,4 stroke,Double Light,760000
45000,11,4 stroke,Double Light,745000
52864,11,4 stroke,Double Light,735000
55000,11,4 stroke,Double Light,850000
65243,11,4 stroke,Double Light,755000
44331,11,4 stroke,Double Light,840000
56000,11,4 stroke,Double Light,910000
65000,11,4 stroke,Double Light,750000
67000,11,4 stroke,Double Light,780000
40000,11,4 stroke,Double Light,1000000
55000,11,4 stroke,Double Light,800000
25000,11,4 stroke,Double Light,900000
25000,11,4 stroke,Double Light,795000
74100,11,4 stroke,Double Light,810000
32154,11,4 stroke,Double Light,870000
42000,11,4 stroke,Double Light,900000
48000,11,4 stroke,Double Light,875000
48000,11,4 stroke,Double Light,830000
25000,11,4 stroke,Double Light,795000
55000,11,4 stroke,Double Light,750000
44333,11,4 stroke,Double Light,875000
45000,11,4 stroke,Double Light,839000
12000,11,4 stroke,Double Light,775000
40000,11,4 stroke,Double Light,795000
30000,11,4 stroke,Double Light,980000
40000,11,4 stroke,Double Light,860000
25000,11,4 stroke,Double Light,900000
35000,11,4 stroke,Double Light,855000
56853,11,4 stroke,Double Light,870000
65000,11,4 stroke,Double Light,960000
88000,11,4 stroke,Double Light,850000
54000,11,4 stroke,Double Light,830000
32154,11,4 stroke,Double Light,720000
52669,11,4 stroke,Double Light,790000
40000,11,4 stroke,Double Light,950000
85000,11,4 stroke,Double Light,780000
15000,11,4 stroke,Double Light,875000
88000,11,4 stroke,Double Light,890000
46215,11,4 stroke,Double Light,810000
45000,11,4 stroke,Double Light,760000
52000,11,4 stroke,Double Light,775000
88000,11,4 stroke,Double Light,780000
18866,11,4 stroke,Double Light,860000
45000,11,4 stroke,Double Light,920000
20000,11,4 stroke,Double Light,790000
65000,11,4 stroke,Double Light,850000
48000,11,4 stroke,Double Light,795000
75000,11,4 stroke,Double Light,775000
45000,11,4 stroke,Double Light,870000
32154,11,4 stroke,Double Light,880000
58000,11,4 stroke,Double Light,775000
30000,11,4 stroke,Double Light,890000
85258,11,4 stroke,Double Light,765000
32154,11,4 stroke,Double Light,750000
100000,11,4 stroke,Double Light,950000
19800,11,4 stroke,Double Light,750000
30000,11,4 stroke,Double Light,690000
68000,11,4 stroke,Double Light,975000
65000,11,4 stroke,Double Light,835000
50000,11,4 stroke,Double Light,790000
120000,11,4 stroke,Double Light,870000
75000,11,4 stroke,Double Light,850000
45000,11,4 stroke,Double Light,865000
32154,11,4 stroke,Double Light,880000
42100,11,4 stroke,Double Light,880000
84000,11,4 stroke,Double Light,850000
65985,11,4 stroke,Double Light,825000
98652,11,4 stroke,Double Light,670000
65000,11,4 stroke,Double Light,815000
54321,11,4 stroke,Double Light,825000
58000,11,4 stroke,Double Light,800000
35000,11,4 stroke,Double Light,850000
25000,11,4 stroke,Double Light,815000
60000,11,4 stroke,Double Light,850000
90339,11,4 stroke,Double Light,820000
43000,11,4 stroke,Double Light,860000
25000,11,4 stroke,Double Light,815000
65341,11,4 stroke,Double Light,800000
50000,11,4 stroke,Double Light,950000
44000,11,4 stroke,Double Light,1020000
88000,11,4 stroke,Double Light,950000
32134,11,4 stroke,Double Light,830000
40000,11,4 stroke,Double Light,850000
55000,11,4 stroke,Double Light,850000
53353,11,4 stroke,Double Light,825000
42000,11,4 stroke,Double Light,820000
55353,11,4 stroke,Double Light,840000
64800,11,4 stroke,Double Light,840000
40000,11,4 stroke,Double Light,860000
74362,11,4 stroke,Double Light,870000
30968,11,4 stroke,Double Light,885000
46600,11,4 stroke,Double Light,900000
65800,11,4 stroke,Double Light,880000
50000,11,4 stroke,Double Light,720000
40000,11,4 stroke,Double Light,750000
58000,11,4 stroke,Double Light,750000
21588,11,4 stroke,Double Light,910000
48500,11,4 stroke,Double Light,920000
72000,11,4 stroke,Double Light,760000
35000,11,4 stroke,Double Light,815000
57260,11,4 stroke,Double Light,875000
36000,11,4 stroke,Double Light,870000
60000,11,4 stroke,Double Light,780000
25000,11,4 stroke,Double Light,850000
73520,11,4 stroke,Double Light,870000
42566,11,4 stroke,Double Light,765000
56698,11,4 stroke,Double Light,775000
42566,11,4 stroke,Double Light,775000
35000,11,4 stroke,Double Light,810000
56234,11,4 stroke,Double Light,900000
35000,11,4 stroke,Double Light,910000
45000,11,4 stroke,Double Light,790000
65000,11,4 stroke,Double Light,740000
71223,11,4 stroke,Double Light,800000
65223,11,4 stroke,Double Light,825000
100000,11,4 stroke,Double Light,800000
100000,11,4 stroke,Double Light,720000
100000,11,4 stroke,Double Light,780000
100000,11,4 stroke,Double Light,740000
33500,11,4 stroke,Double Light,740000
65000,11,4 stroke,Double Light,760000
60000,11,4 stroke,Double Light,885000
45000,11,4 stroke,Double Light,890000
45000,11,4 stroke,Double Light,850000
43311,11,4 stroke,Double Light,700000
59000,11,4 stroke,Double Light,800000
65000,11,4 stroke,Double Light,850000
99000,11,4 stroke,Double Light,850000
40000,11,4 stroke,Double Light,810000
22868,11,4 stroke,Double Light,750000
52253,11,4 stroke,Double Light,730000
84512,11,4 stroke,Double Light,900000
74512,11,4 stroke,Double Light,950000
27136,11,4 stroke,Double Light,880000
50000,11,4 stroke,Double Light,890000
94000,11,4 stroke,Double Light,800000
40000,11,4 stroke,Double Light,850000
35000,11,4 stroke,Double Light,850000
35000,11,4 stroke,Double Light,850000
40000,11,4 stroke,Double Light,830000
63000,11,4 stroke,Double Light,850000
39548,11,4 stroke,Double Light,900000
50000,11,4 stroke,Double Light,780000
43260,11,4 stroke,Double Light,1000000
56688,11,4 stroke,Double Light,775000
45000,11,4 stroke,Double Light,925000
40000,11,4 stroke,Double Light,750000
89000,11,4 stroke,Double Light,750000
45000,11,4 stroke,Double Light,850000
79000,11,4 stroke,Double Light,780000
85811,11,4 stroke,Double Light,715000
77000,11,4 stroke,Double Light,1000000
13000,11,4 stroke,Double Light,820000
100000,11,4 stroke,Double Light,810000
21585,11,4 stroke,Double Light,860000
44424,11,4 stroke,Double Light,785000
55000,11,4 stroke,Double Light,790000
45000,11,4 stroke,Double Light,820000
44431,11,4 stroke,Double Light,790000
55000,11,4 stroke,Double Light,820000
44311,11,4 stroke,Double Light,845000
60000,11,4 stroke,Double Light,730000
28000,11,4 stroke,Double Light,900000
21588,11,4 stroke,Double Light,715000
43421,11,4 stroke,Double Light,850000
45000,11,4 stroke,Double Light,740000
80000,11,4 stroke,Double Light,962000
65927,11,4 stroke,Double Light,750000
65000,11,4 stroke,Double Light,830000
74380,11,4 stroke,Double Light,770000
45000,11,4 stroke,Double Light,775000
16620,11,4 stroke,Double Light,760000
47935,11,4 stroke,Double Light,780000
81000,11,4 stroke,Double Light,840000
50000,11,4 stroke,Double Light,850000
45000,11,4 stroke,Double Light,695000
52727,11,4 stroke,Double Light,930000
21548,11,4 stroke,Double Light,950000
60000,11,4 stroke,Double Light,740000
60000,11,4 stroke,Double Light,780000
65000,11,4 stroke,Double Light,585000
46000,11,4 stroke,Double Light,835000
45272,11,4 stroke,Double Light,875000
65000,11,4 stroke,Double Light,720000
30000,11,4 stroke,Double Light,750000
68000,11,4 stroke,Double Light,840000
52000,11,4 stroke,Double Light,850000
12345,11,4 stroke,Double Light,580000
50000,11,4 stroke,Double Light,850000
50000,11,4 stroke,Double Light,890000
60000,11,4 stroke,Double Light,720000
32980,11,4 stroke,Double Light,890000
50000,11,4 stroke,Double Light,840000
97000,11,4 stroke,Double Light,820000
85000,11,4 stroke,Double Light,850000
73200,11,4 stroke,Double Light,865000
80000,11,4 stroke,Double Light,900000
98000,11,4 stroke,Double Light,900000
50000,11,4 stroke,Double Light,685000
50000,11,4 stroke,Double Light,770000
53600,11,4 stroke,Double Light,1000000
44321,11,4 stroke,Double Light,800000
50000,11,4 stroke,Double Light,775000
86063,11,4 stroke,Double Light,750000
29300,11,4 stroke,Double Light,850000
21545,11,4 stroke,Double Light,890000
21455,11,4 stroke,Double Light,850000
50000,11,4 stroke,Double Light,760000
36169,11,4 stroke,Double Light,800000
25000,11,4 stroke,Double Light,850000
21580,11,4 stroke,Double Light,890000
53270,11,4 stroke,Double Light,860000
74000,11,4 stroke,Double Light,940000
88000,11,4 stroke,Double Light,780000
48500,11,4 stroke,Double Light,790000
65000,11,4 stroke,Double Light,865000
17500,11,4 stroke,Double Light,820000
48000,11,4 stroke,Double Light,815000
50000,11,4 stroke,Double Light,750000
45000,11,4 stroke,Double Light,880000
35000,11,4 stroke,Double Light,825000
45342,11,4 stroke,Double Light,800000
85600,11,4 stroke,Double Light,700000
56784,11,4 stroke,Double Light,780000
60000,11,4 stroke,Double Light,755000
5555,11,4 stroke,Double Light,860000
45789,11,4 stroke,Double Light,915000
45000,11,4 stroke,Double Light,870000
50000,11,4 stroke,Double Light,900000
120000,11,4 stroke,Double Light,1000000
70000,11,4 stroke,Double Light,1000000
89564,11,4 stroke,Double Light,840000
85000,11,4 stroke,Double Light,715000
32554,11,4 stroke,Double Light,830000
74512,11,4 stroke,Double Light,870000
65412,11,4 stroke,Double Light,860000
53270,11,4 stroke,Double Light,825000
56563,11,4 stroke,Double Light,860000
65000,11,4 stroke,Double Light,670000
44370,11,4 stroke,Double Light,780000
50000,11,4 stroke,Double Light,880000
65651,11,4 stroke,Double Light,870000
46000,11,4 stroke,Double Light,795000
65000,11,4 stroke,Double Light,760000
85000,11,4 stroke,Double Light,725000
54534,11,4 stroke,Double Light,850000
50000,11,4 stroke,Double Light,820000
40000,11,4 stroke,Double Light,775000
54532,11,4 stroke,Double Light,900000
68000,11,4 stroke,Double Light,740000
20000,11,4 stroke,Double Light,775000
76908,11,4 stroke,Double Light,850000
35000,11,4 stroke,Double Light,840000
45000,11,4 stroke,Double Light,845000
45000,11,4 stroke,Double Light,800000
62000,11,4 stroke,Double Light,850000
35800,11,4 stroke,Double Light,950000
50000,11,4 stroke,Double Light,800000
68235,11,4 stroke,Double Light,900000
50000,11,4 stroke,Double Light,885000
74512,11,4 stroke,Double Light,900000
76303,11,4 stroke,Double Light,775000
54343,11,4 stroke,Double Light,1020000
99000,11,4 stroke,Double Light,960000
45000,11,4 stroke,Double Light,910000
74512,11,4 stroke,Double Light,980000
50000,11,4 stroke,Double Light,875000
79000,11,4 stroke,Double Light,950000
58239,11,4 stroke,Double Light,750000
35000,11,4 stroke,Double Light,750000
68000,11,4 stroke,Double Light,730000
45000,11,4 stroke,Double Light,823000
68000,11,4 stroke,Double Light,950000
76564,11,4 stroke,Double Light,830000
45000,11,4 stroke,Double Light,790000
27963,11,4 stroke,Double Light,795000
90000,11,4 stroke,Double Light,990000
45000,11,4 stroke,Double Light,900000
65000,11,4 stroke,Double Light,810000
89000,11,4 stroke,Double Light,680000
52658,11,4 stroke,Double Light,775000
65000,11,4 stroke,Double Light,750000
42668,11,4 stroke,Double Light,770000
20000,11,4 stroke,Double Light,815000
52666,11,4 stroke,Double Light,775000
100000,11,4 stroke,Double Light,865000
54443,11,4 stroke,Double Light,850000
42568,11,4 stroke,Double Light,735000
98000,11,4 stroke,Double Light,980000
60000,11,4 stroke,Double Light,890000
88700,11,4 stroke,Double Light,795000
78965,11,4 stroke,Double Light,885000
45000,11,4 stroke,Double Light,870000
95000,11,4 stroke,Double Light,960000
44313,11,4 stroke,Double Light,830000
44431,11,4 stroke,Double Light,885000
60000,11,4 stroke,Double Light,860000
94623,11,4 stroke,Double Light,835000
50955,11,4 stroke,Double Light,735000
87900,11,4 stroke,Double Light,740000
38000,11,4 stroke,Double Light,840000
85000,11,4 stroke,Double Light,825000
55000,11,4 stroke,Double Light,790000
55000,11,4 stroke,Double Light,790000
56000,11,4 stroke,Double Light,865000
85624,11,4 stroke,Double Light,790000
85000,11,4 stroke,Double Light,790000
43313,11,4 stroke,Double Light,775000
58000,11,4 stroke,Double Light,1020000
30000,11,4 stroke,Double Light,1030000
70000,11,4 stroke,Double Light,850000
54000,11,4 stroke,Double Light,870000
69000,11,4 stroke,Double Light,890000
54000,11,4 stroke,Double Light,820000
67400,11,4 stroke,Double Light,925000
32000,11,4 stroke,Double Light,650000
18135,11,4 stroke,Double Light,725000
98566,11,4 stroke,Double Light,750000
78600,11,4 stroke,Double Light,920000
110000,11,4 stroke,Double Light,760000
65000,11,4 stroke,Double Light,760000
50000,11,4 stroke,Double Light,730000
32421,11,4 stroke,Double Light,765000
85000,11,4 stroke,Double Light,925000
